?item	?membership	?term	?constituency	?party	?start	?election	?end	?cause	?event
Q29951761	Q60576865		Q60578252						
Q29951763	Q60576881		Q60576145						
Q29951763	Q60576880		Q60576145						
Q29951763	Q60576894		Q60576145						
Q29951763	Q60576885		Q60576145						
Q29951763	Q60576883		Q60576145						
Q29951763	Q60576893		Q60576145						
Q29951763	Q60576890		Q60576145						
Q29951763	Q60576892		Q60576145						
Q30160665	Q56285398		Q60576135						
Q30160665	Q56285388		Q60576135						
Q30160665	Q60576676		Q60576135						
Q30160665	Q60576698		Q60576135						
Q30160665	Q60576873		Q60576135						
Q30160665	Q60581123		Q60576135						
Q30160665	Q60581105		Q60576135						
Q30318477	Q60576866		Q60576085						
Q30318479	Q60576891		Q60576085						
Q30318479	Q60576895		Q60576085						
Q30318479	Q60576890		Q60576085						
Q30318479	Q60576892		Q60576085						
Q30318479	Q60576899		Q60576085						
Q30318482	Q60576685		Q60576046						
Q30318482	Q60576865		Q60576046						
Q30318482	Q60576866		Q60576046						
Q30318482	Q60581114		Q60576046						
Q30318482	Q60581105		Q60576046						
Q30322503	Q60576875		Q60578274						
Q30322622	Q60576668		Q60576148						
Q30602929	Q56285355		Q60578259						
Q30602929	Q56285388		Q60578259						
Q30602929	Q60581081		Q60578259						
Q30603187	Q60576668		Q60576093						
Q30603187	Q60576685		Q60576093						
Q30603191	Q60576891		Q60576093						
Q30603191	Q60576889		Q60576093						
Q30603191	Q60576890		Q60576093						
Q30603191	Q60576894		Q60576093						
Q30603196	Q60576692		Q60576093						
Q30603196	Q60576869		Q60576093						
Q30603371	Q60576865		Q60576019						
Q30603371	Q60576867		Q60576019						
Q30603374	Q60576888		Q60576019						
Q30603474	Q60576865		Q60576093						
Q30603477	Q60576865		Q60576093						
Q30603477	Q60576866		Q60576093						
Q30603482	Q60576871		Q60576093						
Q30603483	Q60576876		Q60576093						
Q30603484	Q60576892		Q60576093						
Q30603484	Q60576899		Q60576093						
Q30604088	Q56285388		Q60576105						
Q30604088	Q60576685		Q60576105						
Q30604090	Q56285398		Q60576105						
Q30604090	Q60581114		Q60576105						
Q30604098	Q60576874		Q60576105						
Q30604098	Q60576884		Q60576105						
Q30604098	Q60576889		Q60576105						
Q30604098	Q60576900		Q60576105						
Q30604101	Q60576879		Q60576105						
Q30604101	Q60576897		Q60576105						
Q30604104	Q60576882		Q60576105						
Q30605706	Q56285388		Q60576134						
Q30605706	Q60581065		Q60576134						
Q30607521	Q60576692		Q60576171						
Q31873274	Q60576897		Q60576121						
Q31873274	Q60576891		Q60576148						
Q31873274	Q60576881		Q60576148						
Q31873274	Q60576893		Q60576148						
Q32931778	Q56285388		Q60576030						
Q32931778	Q60581065		Q60576030						
Q32931778	Q56285355		Q60578274						
Q32931778	Q60580753		Q60578274						
Q334148	Q60576871		Q60578269						
Q334148	Q60576870		Q60578269						
Q334148	Q60576876		Q60578269						
Q334148	Q60576881		Q60578269						
Q334148	Q60576874		Q60578269						
Q334148	Q60576875		Q60578269						
Q334148	Q60576893		Q60578269						
Q334148	Q60576892		Q60578269						
Q334148	Q60576879		Q60578269						
Q334148	Q60576883		Q60578269						
Q334148	Q60576897		Q60578269						
Q334148	Q60576898		Q60578269						
Q334148	Q60576900		Q60578269						
Q334148	Q60576899		Q60578269						
Q337493	Q60576886		Q60578265						
Q3381023	Q56285388		Q60578256						
Q36621926	Q60576871		Q60576136						
Q36621926	Q60576881		Q60576136						
Q36621926	Q60576888		Q60576136						
Q36621926	Q60576869		Q60576136						
Q36621926	Q60576879		Q60576136						
Q36621926	Q60576890		Q60576136						
Q36621926	Q60576892		Q60576136						
Q36621957	Q60576883		Q60576154						
Q36621957	Q60576890		Q60576154						
Q36621980	Q56285398		Q60576053						
Q36621980	Q56285388		Q60576053						
Q36621980	Q60576668		Q60576053						
Q36621980	Q60581123		Q60576053						
Q36622005	Q60576881		Q60578270						
Q36622005	Q60576894		Q60578270						
Q36622027	Q60576881		Q60578275						
Q36622050	Q56285388		Q60576054						
Q36622050	Q60576676		Q60576054						
Q36622050	Q60581097		Q60576054						
Q36622050	Q60581110		Q60576054						
Q36622050	Q60581105		Q60576054						
Q36622071	Q60576676		Q60578260						
Q36622071	Q60576865		Q60578260						
Q36622096	Q60576871		Q60578269						
Q36622096	Q60576885		Q60578269						
Q36622096	Q60576893		Q60578269						
Q36622096	Q60576895		Q60578269						
Q36622114	Q56285388		Q60576133						
Q36622114	Q56285398		Q60576133						
Q36622137	Q56285398		Q60576318						
Q36622137	Q60581114		Q60576318						
Q36622157	Q60576890		Q60576043						
Q36622157	Q60576901		Q60576043						
Q38107119	Q60576871		Q60576169						
Q38107119	Q60576888		Q60576169						
Q38107119	Q60576872		Q60576169						
Q38625390	Q60581081		Q60576018						
Q38625390	Q60581070		Q60576018						
Q38625390	Q60576692		Q60576070						
Q38625390	Q60576869		Q60576070						
Q38625390	Q60576866		Q60576070						
Q39046025	Q60576891		Q60576148						
Q39078649	Q56285388		Q60576148						
Q39078649	Q60581097		Q60576148						
Q39078649	Q60581067		Q60576148						
Q39078649	Q60580753		Q60576148						
Q39078649	Q60581123		Q60576148						
Q39078653	Q60576881		Q60576148						
Q39078653	Q60576866		Q60578266						
Q39078653	Q60576869		Q60578266						
Q39078658	Q60576890		Q60576121						
Q39078658	Q60576898		Q60576148						
Q39079203	Q56285355		Q60576169						
Q39079203	Q60581097		Q60576169						
Q39079203	Q60581081		Q60576169						
Q39079203	Q60581118		Q60576169						
Q39079203	Q60581123		Q60576169						
Q39079203	Q60581110		Q60576169						
Q39079204	Q56285355		Q60576169						
Q39079204	Q60576692		Q60576169						
Q39079204	Q60576866		Q60576169						
Q39079211	Q56285388		Q60576169						
Q39079211	Q60581114		Q60576169						
Q39803105	Q60576883		Q60576096						
Q39804683	Q60576698		Q60576010						
Q39804683	Q60580778		Q60576010						
Q39804727	Q60576891		Q60576318						
Q39804727	Q60576894		Q60576318						
Q39804727	Q60576895		Q60576318						
Q39804727	Q60576898		Q60576318						
Q39804727	Q60576903		Q60576318						
Q39804727	Q60576901		Q60576318						
Q39804727	Q60576897		Q60576318						
Q39804727	Q60576899		Q60576318						
Q39804745	Q60576888		Q60576010						
Q39804745	Q60576885		Q60576010						
Q39804745	Q60576897		Q60576010						
Q39807222	Q60576871		Q60576135						
Q39807222	Q60576872		Q60576135						
Q39807222	Q60576866		Q60576135						
Q39807222	Q60576875		Q60576135						
Q39807393	Q56285388		Q60576051						
Q39807393	Q60581110		Q60576051						
Q39895529	Q60576880		Q60576017						
Q39895529	Q60576885		Q60576017						
Q39895529	Q60576876		Q60576017						
Q39895529	Q60576894		Q60576017						
Q39895529	Q60576900		Q60576017						
Q39895529	Q60576899		Q60576017						
Q39895529	Q60576898		Q60576017						
Q39895529	Q60576889		Q60576017						Q60618465
Q39895530	Q60576866		Q60576074						
Q39895540	Q60576904		Q60576067						
Q39895540	Q60576905		Q60576067						
Q39895540	Q60576892		Q60576101						
Q39895540	Q60576900		Q60576132						
Q39895540	Q60576901		Q60576132						
Q39895540	Q60576893		Q60576156						
Q39895540	Q60576895		Q60576156						
Q39895540	Q60576894		Q60576156						
Q39895540	Q60576903		Q60576156						
Q39895540	Q60576898		Q60576156						
Q39895556	Q60576876		Q60576095						
Q39895573	Q60576869		Q60576162						
Q39896192	Q56285398		Q60576162						
Q39896192	Q60576867		Q60576162						
Q39896192	Q60581114		Q60576162						
Q39896334	Q60576685		Q60576071						
Q39896334	Q60576867		Q60576071						
Q39896334	Q60576870		Q60576071						
Q39896334	Q60576866		Q60576071						
Q39896334	Q60576873		Q60576071						
Q39896334	Q60576879		Q60576071						
Q39896334	Q60576875		Q60576071						
Q39896334	Q60576892		Q60576071						
Q40705356	Q60576869		Q60576148						
Q40745275	Q60576890		Q60576051						
Q40746293	Q60576889		Q60576096						
Q40914834	Q56285355		Q60576152						
Q40914834	Q60576668		Q60576152						
Q40914834	Q60576685		Q60576152						
Q40914834	Q60581105		Q60576152						
Q40914834	Q60581089		Q60576152						
Q40914834	Q60581063		Q60576152						
Q40914834	Q60581123		Q60576152						
Q40914834	Q60580751		Q60576152						
Q40914834	Q60580763		Q60576152						
Q40982132	Q60576883		Q60576074						
Q40982132	Q60576885		Q60576074						
Q40982132	Q60576884		Q60576074						
Q40982132	Q60576889		Q60576074						
Q40982144	Q56285355		Q60576152						
Q40982144	Q60581089		Q60576152						
Q40982144	Q60581063		Q60576152						
Q40982144	Q60581110		Q60576152						
Q40982144	Q60581114		Q60576152						
Q41107061	Q56285355		Q60576106						
Q41107061	Q56285398		Q60576106						
Q41107061	Q60576668		Q60576106						
Q41107061	Q60576692		Q60576106						
Q41107061	Q60581114		Q60576106						
Q41107061	Q60581123		Q60576106						
Q41506668	Q56285355		Q60578264						
Q41506668	Q56285388		Q60578264						
Q41506668	Q60576866		Q60578264						
Q41506668	Q60581081		Q60578264						
Q41506668	Q60581114		Q60578264						
Q41506668	Q60581118		Q60578264						
Q41506693	Q60576692		Q60578264						
Q42534115	Q60576875		Q60578265						
Q42534115	Q60576888		Q60578265						
Q42534115	Q60576892		Q60578265						
Q42887094	Q60576873		Q60576051						
Q42889403	Q60576883		Q60576059						
Q4545143	Q60576871		Q60576085						
Q45768617	Q60576871		Q60576034						
Q4679911	Q56285355		Q60576159						
Q46996332	Q60576668		Q60576067						
Q46996332	Q60581097		Q60576067						
Q46996332	Q60581081		Q60576067						
Q46996332	Q60581105		Q60576067						
Q46996332	Q60581089		Q60576067						
Q46996332	Q60581058		Q60576067						
Q46996332	Q60581123		Q60576067						
Q46996332	Q60580744		Q60576067						
Q46996332	Q60580747		Q60576067						
Q46996332	Q60580741		Q60576067						
Q4720317	Q60576676		Q60576072						
Q4720317	Q56285398		Q60576072						
Q4795238	Q60576668		Q60576062						
Q4795238	Q60576676		Q60576062						
Q4795238	Q60576685		Q60576062						
Q4795238	Q60576870		Q60576062						
Q4795238	Q60576871		Q60576062						
Q4795238	Q60576872		Q60576062						
Q4795239	Q60576883		Q60576062						
Q4892952	Q60576685		Q60576069						
Q4892952	Q56285355		Q60576135						
Q4892952	Q60576692		Q60576135						
Q4892952	Q60576865		Q60576135						
Q4892952	Q60581067		Q60576135						
Q4892952	Q60581070		Q60576135						
Q4892952	Q60580753		Q60576135						
Q4892952	Q60580757		Q60576135						
Q4892952	Q60580767		Q60576135						
Q5112178	Q60576883		Q60576030						
Q5112178	Q60576895		Q60576030						
Q5112178	Q60576894		Q60576030						
Q5112178	Q60576898		Q60576030						
Q5112178	Q60576900		Q60576030						
Q5112178	Q60576901		Q60576030						
Q5112178	Q60576867		Q60578251						
Q51372171	Q60576676		Q60576051						
Q51372171	Q60576698		Q60576051						
Q51372171	Q60576692		Q60576051						
Q51372171	Q60576668		Q60576051						
Q51372171	Q60576685		Q60576051						
Q51372171	Q60581081		Q60576051						
Q51372171	Q60581089		Q60576051						
Q51372171	Q60581118		Q60576051						
Q51372171	Q60581114		Q60576051						
Q51375074	Q60576870		Q60576075						
Q51375074	Q60576698		Q60576075						
Q51375074	Q60576874		Q60576075						
Q51375074	Q60576889		Q60576075						
Q51376212	Q60576874		Q60576074						
Q51543789	Q60576873		Q60576033						
Q51543789	Q60576876		Q60576033						
Q51543789	Q60576892		Q60576033						
Q51543853	Q60576875		Q60578265						
Q51544060	Q60576698		Q60576055						
Q51544060	Q60581063		Q60576055						
Q51547458	Q60576869		Q60576152						
Q51547465	Q56285398		Q60576083						
Q51547465	Q60576698		Q60576083						
Q51547469	Q60576882		Q60576075						
Q51547469	Q60576893		Q60576075						
Q51547478	Q60576888		Q60576174						
Q51547478	Q60576892		Q60576174						
Q51547478	Q60576883		Q60576174						
Q51547506	Q60576883		Q60576056						
Q51547525	Q60576885		Q60578266						
Q51547525	Q60576888		Q60578266						
Q51547530	Q60576890		Q60576094						
Q51547534	Q60576891		Q60576051						
Q51547534	Q60576903		Q60576051						
Q51547534	Q60576905		Q60576051						
Q51547537	Q60576888		Q60576049						
Q51547542	Q60576874		Q60576132						
Q51547682	Q60576889		Q60576102						
Q51547710	Q60576891		Q60578252						
Q51547710	Q60576890		Q60578252						
Q51547710	Q60576898		Q60578252						
Q51547710	Q60576904		Q60578252						
Q51547710	Q60576900		Q60578252						
Q51547721	Q56285398		Q60576176						
Q51547751	Q60576891		Q60576059						
Q51547751	Q60576898		Q60576059						
Q51547751	Q60576900		Q60576059						
Q51547754	Q60576668		Q60576127						
Q51547755	Q60576891		Q60576145						
Q51547868	Q60576883		Q60578263						
Q51547868	Q60576882		Q60578263						
Q51547868	Q60576902		Q60578263						
Q51547868	Q60576894		Q60578263						
Q51547877	Q60576874		Q60576114						
Q51547877	Q60576875		Q60576114						
Q51547884	Q60576891		Q60576166						
Q51547897	Q60576869		Q60578255						
Q51547902	Q60576874		Q60576077						
Q51547907	Q60576698		Q60578265						
Q51547918	Q60576883		Q60576065						
Q51547918	Q60576893		Q60576065						
Q51547918	Q60576889		Q60576065						
Q51547918	Q60576903		Q60576065						
Q51547918	Q60576894		Q60576065						
Q51547918	Q60576898		Q60576065						
Q51547918	Q60576897		Q60576065						
Q51547918	Q60576900		Q60576065						
Q51547918	Q60576899		Q60576065						
Q51547918	Q60576906		Q60576065						
Q51547918	Q60576907		Q60576065						
Q51547960	Q60576872		Q60578274						
Q51548036	Q60576685		Q60576077						
Q51548036	Q60576869		Q60576077						
Q51548041	Q60576876		Q60576063						
Q51548041	Q60576873		Q60578269						
Q51548073	Q60576870		Q60576150						
Q51548073	Q60576874		Q60576150						
Q51548073	Q60576872		Q60576150						
Q51548073	Q60576875		Q60576150						
Q51548073	Q60576895		Q60576150						
Q51548103	Q60576883		Q60578271						
Q51548103	Q60576891		Q60578271						
Q51548103	Q60576881		Q60578271						
Q51548103	Q60576902		Q60578271						
Q51548103	Q60576894		Q60578271						
Q51548103	Q60576899		Q60578271						
Q51548103	Q60576901		Q60578271						
Q51846019	Q56285388		Q60576106						
Q51854277	Q60576867		Q60578260						
Q51854277	Q60576871		Q60578260						
Q51854450	Q60576892		Q60576150						
Q51854450	Q60576890		Q60576150						
Q51856859	Q60576881		Q60576107						
Q51856859	Q60576888		Q60576141						
Q51856859	Q60576889		Q60576141						
Q51856859	Q60576890		Q60576141						
Q51856859	Q60576902		Q60576141						
Q51856859	Q60576903		Q60576141						
Q51856859	Q60576898		Q60576141						
Q51856859	Q60576900		Q60576141						
Q51856859	Q60576899		Q60576141						
Q51856859	Q60576901		Q60576141						
Q51856859	Q60576906		Q60576141						
Q51856864	Q60576692		Q60576168						
Q51856864	Q60581105		Q60576168						
Q51856864	Q60581110		Q60576168						
Q51856864	Q60581123		Q60576168						
Q51856886	Q60576692		Q60576147						
Q51856895	Q60576867		Q60576111						
Q51856902	Q60576882		Q60576147						
Q51856905	Q60576873		Q60576018						
Q51856945	Q60576668		Q60576059						
Q51856945	Q60581123		Q60576059						
Q51857483	Q60576885		Q60576049						
Q51857515	Q60576867		Q60576063						
Q51857515	Q60576870		Q60576063						
Q51857515	Q60576883		Q60576063						
Q51857521	Q60576685		Q60578256						
Q51857521	Q60581097		Q60578256						
Q51857532	Q56285355		Q60576074						
Q51857532	Q56285388		Q60576074						
Q51857532	Q60576867		Q60576074						
Q51857532	Q60576692		Q60576074						
Q51857532	Q60576865		Q60576074						
Q51857532	Q60576871		Q60576074						
Q51857532	Q60576866		Q60576074						
Q51857532	Q60576876		Q60576074						
Q51857532	Q60576881		Q60576074						
Q51857532	Q60576685		Q60576074						
Q51857532	Q60576872		Q60576074						
Q51857532	Q60576875		Q60576074						
Q51857532	Q60576869		Q60576074						
Q51857551	Q60576891		Q60576135						
Q51857551	Q60576882		Q60576135						
Q51857551	Q60576884		Q60576135						
Q51857551	Q60576893		Q60576135						
Q51857564	Q60576885		Q60576135						
Q51857604	Q60576901		Q60576103						
Q51857604	Q60576891		Q60576162						
Q51857604	Q60576874		Q60576162						
Q51857604	Q60576892		Q60576162						
Q51857616	Q60576891		Q60576154						
Q51857622	Q60576865		Q60576154						
Q51857622	Q60576866		Q60576154						
Q51857622	Q60576873		Q60576154						
Q51857622	Q60581123		Q60576154						
Q51857626	Q60576892		Q60576019						
Q51857631	Q60576879		Q60576171						
Q51857634	Q60576885		Q60576046						
Q51857634	Q60576893		Q60576046						
Q51857634	Q60576892		Q60576046						
Q51857634	Q60576897		Q60576046						
Q51857634	Q60576900		Q60576046						
Q51857637	Q60576891		Q60576095						
Q51857642	Q60576874		Q60576015						
Q51857645	Q60576891		Q60576083						
Q51857645	Q60576879		Q60576083						
Q51857645	Q60576885		Q60576083						
Q51857645	Q60576884		Q60576083						
Q51857645	Q60576890		Q60576083						
Q51857645	Q60576894		Q60576083						
Q51857680	Q60576884		Q60576145						
Q51857680	Q60576889		Q60576145						
Q51857680	Q60576897		Q60576145						
Q51857732	Q60576881		Q60576114						
Q51857732	Q60576889		Q60576114						
Q51857746	Q60576891		Q60576082						
Q51857757	Q60576892		Q60576171						
Q51857757	Q60576889		Q60576171						
Q51857801	Q60576873		Q60576030						
Q51857801	Q60576881		Q60576030						
